Farmer_ID,District,Crop_Type,Year,Rainfall_mm,Fertilizer_kg_per_acre,Soil_Health_Index,Yield_ton_per_acre,Average_Price_INR,Temperature_C,Humidity_%,Soil_Moisture_%,Claim_Amount_INR,Fraud_Flag,Transport_Time_days,Storage_Duration_days,Quality_Score,Irrigation_Level_%,Pesticide_Litre_per_acre,Seed_Quality_Index,Sensor_Temperature_C,Sensor_Soil_Moisture_%,NDVI_Index,PH_Value,Expected_Yield_ton_per_acre,Yield_Variance,Market_Demand_Index,Export_Potential_Score,Claim_to_Yield_Ratio,Weather_Anomaly_Flag,Spoilage_Rate_%,Transport_Cost_INR,Revenue_per_Acre,Cost_of_Cultivation_INR,Profit_per_Acre,Sustainability_Score,Humidity_
38,Tamil Nadu,Cotton,2024,1127,57,0.8677313661406324,3.979175255374722,6403,30.00241428461883,65,45,40000,1,5,14,92,73,4.69,0.77,29.484110543023,42.05518230969978,0.63,7.94,2.84,1.06,1.14,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.78,60.09038469079292
39,Karnataka,Maize,2023,786,43,0.7436321153969156,2.385341336484325,1755,27.71848133094043,58,38,20000,1,4,9,85,52,3.83,0.77,27.2903455808189,36.591214206090356,0.61,7.89,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.7,56.57029343970012
40,Karnataka,Maize,2023,660,43,0.7175140061149667,2.3430069518669394,1344,25.30495687189426,58,38,20000,1,4,9,85,64,2.76,0.84,27.94356416544192,36.45111374540271,0.41,6.98,1.96,0.84,0.6,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.61,62.26194068431782
41,Maharashtra,Sugarcane,2025,913,55,0.761602268134817,3.4668666605509215,2913,31.098815260191568,67,47,35000,0,3,11,89,57,2.98,0.91,31.50356459165073,49.38329454771996,0.87,5.59,2.29,1.01,0.97,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.75,64.28676779603609
42,Karnataka,Maize,2023,694,35,0.6542291749222681,3.1233094298207176,1358,28.227861963535975,58,38,20000,1,4,9,85,85,1.74,0.73,26.557292928473224,39.67925327514574,0.81,5.71,1.96,0.84,1.13,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.69,59.34363688871687
43,Andhra Pradesh,Rice,2022,1043,51,0.8264629050997263,3.782015334932967,1894,28.838659481610645,62,42,30000,0,3,12,90,63,1.25,0.8,29.75467870676196,41.95510616291318,0.36,5.79,2.44,1.06,1.38,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.61,59.2207587069332
44,Telangana,Wheat,2021,890,46,0.8230170965438425,3.2438057278662376,1988,28.186308568129178,60,40,25000,0,2,10,88,74,2.32,0.74,28.849387236557124,40.46142330775815,0.53,5.54,2.09,1.11,1.13,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.64,58.216699896595486
45,Telangana,Wheat,2021,803,49,0.8144248702405819,2.7998668211361784,1656,27.731264008837876,60,40,25000,0,2,10,88,76,4.21,0.76,27.373037020799707,41.478948430708144,0.72,5.93,2.09,1.11,1.41,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.71,63.48042089601484
46,Telangana,Wheat,2021,722,49,0.7975847746464336,3.388044443836014,1725,26.17559977057202,60,40,25000,0,2,10,88,52,4.76,0.79,27.289789744182446,37.96977228456768,0.81,6.85,2.09,1.11,1.16,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.76,62.28861442269947
47,Maharashtra,Sugarcane,2025,758,53,0.7639115848891088,3.0418888835541456,3111,30.662999119280624,67,47,35000,0,3,11,89,75,3.92,0.86,32.63444440040243,45.68463417464513,0.58,7.64,2.29,1.01,0.78,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.72,62.95399277313211
48,Andhra Pradesh,Rice,2022,883,52,0.7954231383748696,3.9110687027673836,1904,28.782166554967564,62,42,30000,0,3,12,90,91,1.3,0.97,28.08155028310953,42.89779739428329,0.52,5.89,2.44,1.06,0.7,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.66,61.28702020986434
49,Andhra Pradesh,Rice,2022,1023,50,0.8575511226552616,3.838265359545705,1778,27.83674186163171,62,42,30000,0,3,12,90,87,1.18,0.77,28.475275087984798,39.03036950307731,0.64,7.49,2.44,1.06,1.44,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.74,57.291697636452646
50,Tamil Nadu,Cotton,2024,1127,58,0.8482807236656901,4.109382967087391,6023,28.199916114638715,65,45,40000,1,5,14,92,74,3.17,0.96,30.670604991178475,43.4234945249808,0.74,7.24,2.84,1.06,0.89,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.79,64.8089014660301
1,Karnataka,Maize,2023,727,44,0.7090637833994637,2.7376613281482034,1825,27.56652763530942,58,38,20000,1,4,9,85,85,1.74,0.73,26.557292928473224,39.67925327514574,0.81,5.71,1.96,0.84,1.13,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.69,53.500185768211125
2,Maharashtra,Sugarcane,2025,946,53,0.8161014254247321,3.0349734049959527,2914,32.81516924396203,67,47,35000,0,3,11,89,53,3.49,0.77,31.22694704248118,47.01582255863115,0.5,7.39,2.29,1.01,1.2,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.69,71.11521293325316
3,Maharashtra,Sugarcane,2025,888,52,0.7578455816317125,3.5048710100433818,3102,31.493039257851034,67,47,35000,0,3,11,89,60,2.25,0.86,32.219128667959794,48.355734073221434,0.56,7.42,2.29,1.01,1.14,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.71,62.29504055145206
4,Telangana,Wheat,2021,755,41,0.7844496959103865,3.5171281420155855,1627,28.25463988411505,60,40,25000,0,2,10,88,96,1.02,0.8,28.02418611659856,37.56204860696855,0.82,7.15,2.09,1.11,0.59,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.77,58.559710324883945
5,Tamil Nadu,Cotton,2024,1178,63,0.900932082847261,3.9464303160778473,6376,29.802745899755653,65,45,40000,1,5,14,92,72,3.65,0.85,29.073773894709067,44.09525744767596,0.86,6.81,2.84,1.06,1.12,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.81,60.15813196232962
6,Andhra Pradesh,Rice,2022,998,45,0.786732130400106,3.967035275256146,2103,29.688224155009014,62,42,30000,0,3,12,90,71,2.43,0.94,29.071549368149515,40.34561585676336,0.61,7.91,2.44,1.06,1.05,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.75,57.77145168539582
7,Tamil Nadu,Cotton,2024,1098,61,0.9080631717425557,3.451668721657961,5928,30.334227869299273,65,45,40000,1,5,14,92,65,4.09,0.94,30.355128723684565,45.94567735380206,0.79,6.87,2.84,1.06,0.6,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.8,69.1116828518008
8,Telangana,Wheat,2021,775,44,0.7883772780514112,3.2047955983045284,1837,28.10302487823654,60,40,25000,0,2,10,88,88,1.39,0.89,28.406037917790357,40.331204869596775,0.31,6.86,2.09,1.11,1.2,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.61,58.54860830746148
9,Andhra Pradesh,Rice,2022,875,52,0.8652221785697594,3.71845394732255,2060,27.998097467352995,62,42,30000,0,3,12,90,91,1.3,0.97,28.08155028310953,42.89779739428329,0.52,5.89,2.44,1.06,0.7,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.66,61.24771530425053
10,Maharashtra,Sugarcane,2025,864,53,0.7542422298206892,3.662640471149179,3268,30.008074070992937,67,47,35000,0,3,11,89,82,2.09,0.75,32.26461166118716,48.15137118615616,0.89,5.7,2.29,1.01,1.14,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.76,64.15344381382553
11,Tamil Nadu,Cotton,2024,1146,61,0.8565326137555467,3.57925561190779,6291,28.696326701245717,65,45,40000,1,5,14,92,74,3.17,0.96,30.670604991178475,43.4234945249808,0.74,7.24,2.84,1.06,0.89,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.79,65.97095770186719
12,Andhra Pradesh,Rice,2022,958,49,0.8301553879299823,3.8000034817636816,1917,27.468264165696674,62,42,30000,0,3,12,90,88,4.64,0.87,28.60175661963354,42.798608743639605,0.52,6.4,2.44,1.06,0.93,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.68,62.9480321467779
13,Tamil Nadu,Cotton,2024,1187,59,0.8596559912205931,3.9527070757185454,6473,29.796338980043785,65,45,40000,1,5,14,92,58,2.3,0.8,30.319968092068358,46.33471269156903,0.32,5.6,2.84,1.06,1.3,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.62,63.72200391825219
14,Karnataka,Maize,2023,858,43,0.7214424164071241,2.696553681989963,1501,27.449032603047378,58,38,20000,1,4,9,85,64,2.76,0.84,27.94356416544192,36.45111374540271,0.41,6.98,1.96,0.84,0.6,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.61,56.33034871805398
15,Maharashtra,Sugarcane,2025,796,58,0.8259005282521932,2.9317150285790934,2716,30.852340034739232,67,47,35000,0,3,11,89,93,1.35,0.82,32.34427109481176,44.60882925719619,0.86,6.79,2.29,1.01,0.53,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.78,70.84964308180588
16,Maharashtra,Sugarcane,2025,820,58,0.7602515964066475,3.665295758908912,3021,33.756228383868745,67,47,35000,0,3,11,89,93,1.35,0.82,32.34427109481176,44.60882925719619,0.86,6.79,2.29,1.01,0.53,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.78,65.83284239642201
17,Maharashtra,Sugarcane,2025,903,55,0.8013854464206768,2.957273208179715,3217,30.026728516895552,67,47,35000,0,3,11,89,98,1.56,0.94,31.64156012994347,45.952398188955605,0.72,6.52,2.29,1.01,1.46,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.73,66.93500992154408
18,Maharashtra,Sugarcane,2025,789,55,0.8008890555591056,3.1097878592090993,3269,33.08920406066137,67,47,35000,0,3,11,89,64,1.79,0.97,31.03317565785571,47.40985162001283,0.79,7.29,2.29,1.01,0.52,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.78,64.8330476242493
19,Maharashtra,Sugarcane,2025,882,54,0.7869280770215541,3.0900455319624367,3024,32.50081907812177,67,47,35000,0,3,11,89,64,1.79,0.97,31.03317565785571,47.40985162001283,0.79,7.29,2.29,1.01,0.52,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.78,69.86769503357127
20,Tamil Nadu,Cotton,2024,1148,63,0.9232924862569672,4.271414034190855,6311,29.494219204190728,65,45,40000,1,5,14,92,58,2.3,0.8,30.319968092068358,46.33471269156903,0.32,5.6,2.84,1.06,1.3,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.62,63.97448156899092
21,Tamil Nadu,Cotton,2024,1131,64,0.9127506319873221,4.072702994208898,6217,28.20195577764963,65,45,40000,1,5,14,92,86,3.92,0.83,29.34873285800998,43.4639378602745,0.6,7.34,2.84,1.06,0.82,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.75,65.13611046544324
22,Andhra Pradesh,Rice,2022,872,52,0.8397209381909636,3.796681397191372,1781,29.50994628713712,62,42,30000,0,3,12,90,71,2.43,0.94,29.071549368149515,40.34561585676336,0.61,7.91,2.44,1.06,1.05,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.75,59.53357170059661
23,Telangana,Wheat,2021,805,46,0.8014326635734997,2.9504678987924993,1973,27.54245405146259,60,40,25000,0,2,10,88,61,4.31,0.98,28.26705942152179,40.9117675570156,0.38,5.56,2.09,1.11,0.96,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.59,64.87659592341252
24,Tamil Nadu,Cotton,2024,1083,61,0.8761716143813119,4.024874099606999,6367,31.74506855765288,65,45,40000,1,5,14,92,89,4.88,0.71,30.816531771933306,45.85218987692573,0.48,5.63,2.84,1.06,1.0,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.66,62.91495740923723
25,Andhra Pradesh,Rice,2022,992,50,0.8620994521096575,3.5717459831437486,2124,29.167960299559063,62,42,30000,0,3,12,90,71,4.58,0.85,28.978905520555127,44.391325131162475,0.49,7.09,2.44,1.06,0.66,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.69,64.70742530905552
26,Karnataka,Maize,2023,775,39,0.7194595427253285,3.132830376788271,1503,28.758606045174034,58,38,20000,1,4,9,85,51,3.39,0.97,27.971300908221203,38.63857435795754,0.4,7.32,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.62,57.274956503567594
27,Maharashtra,Sugarcane,2025,858,53,0.8228981061655817,3.70608706048126,3282,30.881934773893217,67,47,35000,0,3,11,89,53,3.49,0.77,31.22694704248118,47.01582255863115,0.5,7.39,2.29,1.01,1.2,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.69,64.06217405084139
28,Tamil Nadu,Cotton,2024,1135,57,0.9161690903787345,3.412156771477387,6286,30.90290364145641,65,45,40000,1,5,14,92,74,3.17,0.96,30.670604991178475,43.4234945249808,0.74,7.24,2.84,1.06,0.89,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.79,67.99718763964862
29,Maharashtra,Sugarcane,2025,790,52,0.7774071589342192,3.4740199190587924,2797,32.468996083394906,67,47,35000,0,3,11,89,93,1.35,0.82,32.34427109481176,44.60882925719619,0.86,6.79,2.29,1.01,0.53,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.78,65.33606789029044
30,Andhra Pradesh,Rice,2022,961,50,0.8507070903866703,3.051835799119729,2044,29.95763291932525,62,42,30000,0,3,12,90,71,2.43,0.94,29.071549368149515,40.34561585676336,0.61,7.91,2.44,1.06,1.05,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.75,65.65193347397812
31,Karnataka,Maize,2023,806,38,0.6695240602956491,2.8488586650773557,1507,25.858671455890146,58,38,20000,1,4,9,85,51,3.39,0.97,27.971300908221203,38.63857435795754,0.4,7.32,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.62,62.15257184917823
32,Tamil Nadu,Cotton,2024,1111,60,0.8645341952244888,3.687632729043678,6413,30.659978064951094,65,45,40000,1,5,14,92,92,1.49,0.74,30.92489458988422,42.55861660683539,0.86,5.58,2.84,1.06,0.99,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.78,68.59823835391276
33,Telangana,Wheat,2021,802,42,0.7635610454269843,3.0067765995221416,2085,27.992161572227477,60,40,25000,0,2,10,88,88,1.39,0.89,28.406037917790357,40.331204869596775,0.31,6.86,2.09,1.11,1.2,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.61,55.350079148068055
34,Maharashtra,Sugarcane,2025,795,53,0.8478525468389141,3.152958503452356,2865,32.971299899625265,67,47,35000,0,3,11,89,75,3.92,0.86,32.63444440040243,45.68463417464513,0.58,7.64,2.29,1.01,0.78,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.72,69.87373345005105
35,Telangana,Wheat,2021,855,48,0.8156537223747927,3.3212924490496105,1521,27.308178576607272,60,40,25000,0,2,10,88,88,1.39,0.89,28.406037917790357,40.331204869596775,0.31,6.86,2.09,1.11,1.2,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.61,59.11339466499144
36,Telangana,Wheat,2021,767,44,0.800116986159026,3.0340499656687694,1653,29.56022810186101,60,40,25000,0,2,10,88,61,4.31,0.98,28.26705942152179,40.9117675570156,0.38,5.56,2.09,1.11,0.96,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.59,63.73722920182225
37,Maharashtra,Sugarcane,2025,871,56,0.822705676161539,3.5326990505902804,3138,30.3372052584454,67,47,35000,0,3,11,89,53,3.49,0.77,31.22694704248118,47.01582255863115,0.5,7.39,2.29,1.01,1.2,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.69,68.37954262684738
38,Maharashtra,Sugarcane,2025,764,59,0.8062072794402572,3.2045273855738694,2994,33.22875727516475,67,47,35000,0,3,11,89,93,1.35,0.82,32.34427109481176,44.60882925719619,0.86,6.79,2.29,1.01,0.53,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.78,70.33643134143958
39,Karnataka,Maize,2023,824,36,0.7447090667108519,2.3683532003099583,1518,28.44527850326036,58,38,20000,1,4,9,85,51,2.3,0.72,27.45643269722372,35.96484830850499,0.36,6.18,1.96,0.84,1.08,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.57,57.994317698668354
40,Maharashtra,Sugarcane,2025,878,54,0.7996258752882361,3.583759842484107,3194,33.26900924546729,67,47,35000,0,3,11,89,60,2.25,0.86,32.219128667959794,48.355734073221434,0.56,7.42,2.29,1.01,1.14,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.71,67.35025504598933
41,Telangana,Wheat,2021,894,48,0.7680517709869895,2.985758324592706,1729,28.050905577047104,60,40,25000,0,2,10,88,60,3.08,0.83,28.005358046457722,42.38266155971546,0.88,6.04,2.09,1.11,0.55,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.76,56.443876321336674
42,Telangana,Wheat,2021,810,42,0.7463035336931592,3.132766879599263,1519,27.753539920123046,60,40,25000,0,2,10,88,70,1.3,0.96,27.773470692601073,39.358586348000564,0.69,7.03,2.09,1.11,0.52,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.73,62.83987358689355
43,Telangana,Wheat,2021,723,48,0.8086205652261058,3.385443883221902,2052,29.985049146099506,60,40,25000,0,2,10,88,70,1.3,0.96,27.773470692601073,39.358586348000564,0.69,7.03,2.09,1.11,0.52,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.73,59.19389611666972
44,Maharashtra,Sugarcane,2025,776,55,0.8234443932075592,3.1324561571487117,2847,30.91668780485665,67,47,35000,0,3,11,89,57,2.98,0.91,31.50356459165073,49.38329454771996,0.87,5.59,2.29,1.01,0.97,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.75,67.00080118271583
45,Telangana,Wheat,2021,739,43,0.7684355038524135,2.756585656146716,1607,28.18750386350418,60,40,25000,0,2,10,88,88,1.39,0.89,28.406037917790357,40.331204869596775,0.31,6.86,2.09,1.11,1.2,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.61,62.85097714095708
46,Andhra Pradesh,Rice,2022,1040,51,0.7725193413959229,3.3739210470128134,2102,29.6827021015293,62,42,30000,0,3,12,90,71,4.58,0.85,28.978905520555127,44.391325131162475,0.49,7.09,2.44,1.06,0.66,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.69,62.98845400079439
47,Andhra Pradesh,Rice,2022,1038,52,0.853899732771801,3.9444485826943034,2295,29.803470543445727,62,42,30000,0,3,12,90,87,1.18,0.77,28.475275087984798,39.03036950307731,0.64,7.49,2.44,1.06,1.44,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.74,59.010987274426675
48,Tamil Nadu,Cotton,2024,1163,60,0.8311417983454074,4.041734397298558,6382,28.816098662954314,65,45,40000,1,5,14,92,65,4.09,0.94,30.355128723684565,45.94567735380206,0.79,6.87,2.84,1.06,0.6,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.8,65.90232659150892
49,Maharashtra,Sugarcane,2025,773,54,0.8203699779629051,3.471479148667207,3066,32.6159763693592,67,47,35000,0,3,11,89,53,3.49,0.77,31.22694704248118,47.01582255863115,0.5,7.39,2.29,1.01,1.2,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.69,66.07632857979655
50,Telangana,Wheat,2021,723,45,0.8270257109726057,3.33228215363764,1913,29.27347826592535,60,40,25000,0,2,10,88,70,1.3,0.96,27.773470692601073,39.358586348000564,0.69,7.03,2.09,1.11,0.52,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.73,59.69525542043863
1,Tamil Nadu,Cotton,2024,1057,56,0.9023443662354912,4.166515049532585,6485,28.068599127660793,65,45,40000,1,5,14,92,70,2.55,0.79,29.735566265438507,45.29240273619952,0.67,6.6,2.84,1.06,0.89,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.75,60.606049077149095
2,Tamil Nadu,Cotton,2024,1038,63,0.8835656599347579,3.983713587731364,6336,31.666413206569644,65,45,40000,1,5,14,92,92,1.49,0.74,30.92489458988422,42.55861660683539,0.86,5.58,2.84,1.06,0.99,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.78,66.85395343446005
3,Karnataka,Maize,2023,739,44,0.7336117703207248,3.081959977157959,1506,27.824634008476217,58,38,20000,1,4,9,85,93,2.12,0.89,26.180579540108816,39.27307532808521,0.83,7.59,1.96,0.84,1.44,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.76,53.24966222120057
4,Maharashtra,Sugarcane,2025,846,56,0.8321388362900695,3.5517469923958402,3087,31.23582396027261,67,47,35000,0,3,11,89,73,4.1,0.89,31.479123781333946,44.50483978997029,0.53,6.83,2.29,1.01,1.36,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.68,63.714341767105424
5,Telangana,Wheat,2021,812,46,0.8143326167787883,3.5030020719578374,1979,26.53057831040381,60,40,25000,0,2,10,88,88,1.39,0.89,28.406037917790357,40.331204869596775,0.31,6.86,2.09,1.11,1.2,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.61,59.53578999922834
6,Karnataka,Maize,2023,720,40,0.6985094659979539,2.8180080664046248,1639,27.046542871580307,58,38,20000,1,4,9,85,64,2.76,0.84,27.94356416544192,36.45111374540271,0.41,6.98,1.96,0.84,0.6,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.61,57.548724428028684
7,Tamil Nadu,Cotton,2024,1136,57,0.8633628395836865,3.540324518193515,6239,28.02138464341746,65,45,40000,1,5,14,92,89,4.88,0.71,30.816531771933306,45.85218987692573,0.48,5.63,2.84,1.06,1.0,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.66,66.85700542933644
8,Karnataka,Maize,2023,665,40,0.7291558202591369,2.9711574733796886,1503,28.753654975432575,58,38,20000,1,4,9,85,52,3.83,0.77,27.2903455808189,36.591214206090356,0.61,7.89,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.7,62.10213034867756
9,Maharashtra,Sugarcane,2025,858,57,0.7951294113029256,3.4204737850519704,2860,31.65926047755579,67,47,35000,0,3,11,89,75,3.92,0.86,32.63444440040243,45.68463417464513,0.58,7.64,2.29,1.01,0.78,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.72,68.39032158914921
10,Telangana,Wheat,2021,734,47,0.7483442196403435,3.4422531871990873,2039,27.60933982094933,60,40,25000,0,2,10,88,88,1.39,0.89,28.406037917790357,40.331204869596775,0.31,6.86,2.09,1.11,1.2,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.61,64.53535097851508
11,Karnataka,Maize,2023,698,43,0.7354974019561474,2.469881006050735,1691,26.56237443032713,58,38,20000,1,4,9,85,52,3.83,0.77,27.2903455808189,36.591214206090356,0.61,7.89,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.7,61.816156398779974
12,Karnataka,Maize,2023,809,35,0.7382559876772347,2.494975199900289,1874,25.27731332155106,58,38,20000,1,4,9,85,52,3.83,0.77,27.2903455808189,36.591214206090356,0.61,7.89,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.7,58.8449979553079
13,Telangana,Wheat,2021,868,40,0.7766309756140171,3.590409517219329,2033,28.553288959167308,60,40,25000,0,2,10,88,79,1.78,0.93,28.523239230657435,40.98101061464833,0.72,6.31,2.09,1.11,1.09,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.72,63.337919509188275
14,Karnataka,Maize,2023,777,37,0.6575699727309787,3.049977798452071,1369,27.932014478513413,58,38,20000,1,4,9,85,99,2.24,0.98,26.51588325543031,36.171457926788264,0.65,5.62,1.96,0.84,1.24,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.64,59.42577610323634
15,Tamil Nadu,Cotton,2024,1004,57,0.8687826089916931,4.308228488700323,6304,30.70450159035316,65,45,40000,1,5,14,92,74,3.17,0.96,30.670604991178475,43.4234945249808,0.74,7.24,2.84,1.06,0.89,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.79,60.78557830923727
16,Maharashtra,Sugarcane,2025,919,59,0.8303537659462604,3.5587153211639206,3290,30.553741973317578,67,47,35000,0,3,11,89,57,2.98,0.91,31.50356459165073,49.38329454771996,0.87,5.59,2.29,1.01,0.97,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.75,69.4056472325951
17,Tamil Nadu,Cotton,2024,1086,62,0.9201774028546229,3.9971553059903018,6416,30.31536067214237,65,45,40000,1,5,14,92,58,2.3,0.8,30.319968092068358,46.33471269156903,0.32,5.6,2.84,1.06,1.3,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.62,60.949084412673464
18,Maharashtra,Sugarcane,2025,825,59,0.7703472742497597,3.4541327370278734,2819,32.277937936689014,67,47,35000,0,3,11,89,60,2.25,0.86,32.219128667959794,48.355734073221434,0.56,7.42,2.29,1.01,1.14,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.71,67.94082780569713
19,Karnataka,Maize,2023,854,35,0.6566973612025271,3.18912792394001,1516,28.47364315176553,58,38,20000,1,4,9,85,93,2.12,0.89,26.180579540108816,39.27307532808521,0.83,7.59,1.96,0.84,1.44,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.76,60.02640205858229
20,Telangana,Wheat,2021,857,41,0.8177350453132839,3.278806754511941,1555,27.516510633502588,60,40,25000,0,2,10,88,79,1.78,0.93,28.523239230657435,40.98101061464833,0.72,6.31,2.09,1.11,1.09,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.72,55.665276082108555
21,Maharashtra,Sugarcane,2025,806,51,0.7889404938978876,3.4323913243283872,3065,31.485943774637736,67,47,35000,0,3,11,89,75,3.92,0.86,32.63444440040243,45.68463417464513,0.58,7.64,2.29,1.01,0.78,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.72,64.30794653926532
22,Andhra Pradesh,Rice,2022,976,47,0.8241760964267563,3.1564767160036005,2203,29.47410823487274,62,42,30000,0,3,12,90,88,4.64,0.87,28.60175661963354,42.798608743639605,0.52,6.4,2.44,1.06,0.93,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.68,66.1567223226165
23,Karnataka,Maize,2023,688,40,0.7468065812050758,2.7739212201161028,1754,27.53229061399805,58,38,20000,1,4,9,85,64,2.76,0.84,27.94356416544192,36.45111374540271,0.41,6.98,1.96,0.84,0.6,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.61,59.16314492232896
24,Maharashtra,Sugarcane,2025,914,50,0.7566564727914223,3.516397111958099,2803,31.87714090930316,67,47,35000,0,3,11,89,53,3.49,0.77,31.22694704248118,47.01582255863115,0.5,7.39,2.29,1.01,1.2,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.69,64.46286018810531
25,Andhra Pradesh,Rice,2022,936,46,0.8348318007452095,3.2709426983163654,1776,28.772237449321686,62,42,30000,0,3,12,90,63,1.25,0.8,29.75467870676196,41.95510616291318,0.36,5.79,2.44,1.06,1.38,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.61,63.90679771148007
